date,discharge,rainfall_mm,soi_index,discharge_lag_1,rainfall_lag_1,discharge_lag_2,rainfall_lag_2,discharge_lag_3,rainfall_lag_3,discharge_lag_4,rainfall_lag_4,discharge_lag_5,rainfall_lag_5,discharge_lag_6,rainfall_lag_6,discharge_lag_7,rainfall_lag_7,rainfall_ma_7,rainfall_ma_30,month,target_discharge_t+7
10/9/1986,570.953,3.779788811,0.54,607.601,0.409497671,719.103,0.400228305,741.177,7.188192811,785.608,3.762868264,808.531,11.40198439,831.454,4.330719129,862.301,1.983523217,4.46761134,5.521400438,10,193.572
10/10/1986,498.08,2.116023456,0.54,570.953,3.779788811,607.601,0.409497671,719.103,0.400228305,741.177,7.188192811,785.608,3.762868264,808.531,11.40198439,831.454,4.330719129,4.151226244,5.418474724,10,171.866
10/11/1986,462.139,1.04468104,0.54,498.08,2.116023456,570.953,3.779788811,607.601,0.409497671,719.103,0.400228305,741.177,7.188192811,785.608,3.762868264,808.531,11.40198439,2.67161148,5.210571037,10,168.045
10/12/1986,456.196,1.177695491,0.54,462.139,1.04468104,498.08,2.116023456,570.953,3.779788811,607.601,0.409497671,719.103,0.400228305,741.177,7.188192811,785.608,3.762868264,2.302301084,4.979767645,10,160.489
10/13/1986,334.223,0.951465285,0.54,456.196,1.177695491,462.139,1.04468104,498.08,2.116023456,570.953,3.779788811,607.601,0.409497671,719.103,0.400228305,741.177,7.188192811,1.411340008,4.923847313,10,153.103
10/14/1986,289.367,0.760100886,0.54,334.223,0.951465285,456.196,1.177695491,462.139,1.04468104,498.08,2.116023456,570.953,3.779788811,607.601,0.409497671,719.103,0.400228305,1.462750377,4.700037486,10,142.292
10/15/1986,229.343,0.194791159,0.54,289.367,0.760100886,334.223,0.951465285,456.196,1.177695491,462.139,1.04468104,498.08,2.116023456,570.953,3.779788811,607.601,0.409497671,1.432078018,4.309369219,10,133.633
10/16/1986,193.572,0.025560063,0.54,229.343,0.194791159,289.367,0.760100886,334.223,0.951465285,456.196,1.177695491,462.139,1.04468104,498.08,2.116023456,570.953,3.779788811,0.895759626,4.091205748,10,125.114
10/17/1986,171.866,2.879479448,0.54,193.572,0.025560063,229.343,0.194791159,289.367,0.760100886,334.223,0.951465285,456.196,1.177695491,462.139,1.04468104,498.08,2.116023456,1.004824767,4.023026349,10,118.52
10/18/1986,168.045,11.76620414,0.54,171.866,2.879479448,193.572,0.025560063,229.343,0.194791159,289.367,0.760100886,334.223,0.951465285,456.196,1.177695491,462.139,1.04468104,2.536470925,4.363029093,10,115.294
10/19/1986,160.489,14.07653382,0.54,168.045,11.76620414,171.866,2.879479448,193.572,0.025560063,229.343,0.194791159,289.367,0.760100886,334.223,0.951465285,456.196,1.177695491,4.379162115,4.754660712,10,108.927
10/20/1986,153.103,0.962210969,0.54,160.489,14.07653382,168.045,11.76620414,171.866,2.879479448,193.572,0.025560063,229.343,0.194791159,289.367,0.760100886,334.223,0.951465285,4.380697212,4.72889977,10,102.701
10/21/1986,142.292,1.061135378,0.54,153.103,0.962210969,160.489,14.07653382,168.045,11.76620414,171.866,2.879479448,193.572,0.025560063,229.343,0.194791159,289.367,0.760100886,4.42370214,4.514310251,10,99.673
10/22/1986,133.633,0.863636605,0.54,142.292,1.061135378,153.103,0.962210969,160.489,14.07653382,168.045,11.76620414,171.866,2.879479448,193.572,0.025560063,229.343,0.194791159,4.519251489,4.515025398,10,96.645
10/23/1986,125.114,0.508273856,0.54,133.633,0.863636605,142.292,1.061135378,153.103,0.962210969,160.489,14.07653382,168.045,11.76620414,171.866,2.879479448,193.572,0.025560063,4.588210602,4.495080816,10,93.701
10/24/1986,118.52,1.411096081,0.54,125.114,0.508273856,133.633,0.863636605,142.292,1.061135378,153.103,0.962210969,160.489,14.07653382,168.045,11.76620414,171.866,2.879479448,4.37844155,4.495468691,10,90.758
10/25/1986,115.294,0.648201522,0.54,118.52,1.411096081,125.114,0.508273856,133.633,0.863636605,142.292,1.061135378,153.103,0.962210969,160.489,14.07653382,168.045,11.76620414,2.790155462,4.00368268,10,87.9
10/26/1986,108.927,1.54070764,0.54,115.294,0.648201522,118.52,1.411096081,125.114,0.508273856,133.633,0.863636605,142.292,1.061135378,153.103,0.962210969,160.489,14.07653382,0.99932315,3.814377422,10,86.485
10/27/1986,102.701,4.057742028,0.54,108.927,1.54070764,115.294,0.648201522,118.52,1.411096081,125.114,0.508273856,133.633,0.863636605,142.292,1.061135378,153.103,0.962210969,1.441541873,3.924075888,10,85.042
10/28/1986,99.673,11.73291183,0.54,102.701,4.057742028,108.927,1.54070764,115.294,0.648201522,118.52,1.411096081,125.114,0.508273856,133.633,0.863636605,142.292,1.061135378,2.966081366,4.176689109,10,87.9
10/29/1986,96.645,6.758144541,0.54,99.673,11.73291183,102.701,4.057742028,108.927,1.54070764,115.294,0.648201522,118.52,1.411096081,125.114,0.508273856,133.633,0.863636605,3.808153929,4.033945401,10,95.173
10/30/1986,93.701,6.873906089,0.54,96.645,6.758144541,99.673,11.73291183,102.701,4.057742028,108.927,1.54070764,115.294,0.648201522,118.52,1.411096081,125.114,0.508273856,4.717529962,3.768118339,10,102.701
10/31/1986,90.758,2.492552563,0.54,93.701,6.873906089,96.645,6.758144541,99.673,11.73291183,102.701,4.057742028,108.927,1.54070764,115.294,0.648201522,118.52,1.411096081,4.872023745,3.571995216,10,108.927
11/1/1986,87.9,3.430722628,-1.57,90.758,2.492552563,93.701,6.873906089,96.645,6.758144541,99.673,11.73291183,102.701,4.057742028,108.927,1.54070764,115.294,0.648201522,5.26952676,3.620235197,11,102.701
11/2/1986,86.485,0.427980427,-1.57,87.9,3.430722628,90.758,2.492552563,93.701,6.873906089,96.645,6.758144541,99.673,11.73291183,102.701,4.057742028,108.927,1.54070764,5.11056573,3.490143907,11,96.645
11/3/1986,85.042,0.604416621,-1.57,86.485,0.427980427,87.9,3.430722628,90.758,2.492552563,93.701,6.873906089,96.645,6.758144541,99.673,11.73291183,102.701,4.057742028,4.617233529,3.130224981,11,90.758
11/4/1986,87.9,1.781483875,-1.57,85.042,0.604416621,86.485,0.427980427,87.9,3.430722628,90.758,2.492552563,93.701,6.873906089,96.645,6.758144541,99.673,11.73291183,3.195600963,3.064178835,11,87.9
11/5/1986,95.173,3.292975667,-1.57,87.9,1.781483875,85.042,0.604416621,86.485,0.427980427,87.9,3.430722628,90.758,2.492552563,93.701,6.873906089,96.645,6.758144541,2.700576839,2.934338263,11,82.268
11/6/1986,102.701,4.212277088,-1.57,95.173,3.292975667,87.9,1.781483875,85.042,0.604416621,86.485,0.427980427,87.9,3.430722628,90.758,2.492552563,93.701,6.873906089,2.320344124,3.061406556,11,82.325
11/7/1986,108.927,4.490985903,-1.57,102.701,4.212277088,95.173,3.292975667,87.9,1.781483875,85.042,0.604416621,86.485,0.427980427,87.9,3.430722628,90.758,2.492552563,2.605834601,3.197456164,11,76.806
11/8/1986,102.701,1.79841249,-1.57,108.927,4.490985903,102.701,4.212277088,95.173,3.292975667,87.9,1.781483875,85.042,0.604416621,86.485,0.427980427,87.9,3.430722628,2.372647439,3.131410286,11,74.118
11/9/1986,96.645,2.267022894,-1.57,102.701,1.79841249,108.927,4.490985903,102.701,4.212277088,95.173,3.292975667,87.9,1.781483875,85.042,0.604416621,86.485,0.427980427,2.635367791,3.136443601,11,66.364
11/10/1986,90.758,0.404725851,-1.57,96.645,2.267022894,102.701,1.79841249,108.927,4.490985903,102.701,4.212277088,95.173,3.292975667,87.9,1.781483875,85.042,0.604416621,2.606840538,3.115111761,11,63.845
11/11/1986,87.9,0,-1.57,90.758,0.404725851,96.645,2.267022894,102.701,1.79841249,108.927,4.490985903,102.701,4.212277088,95.173,3.292975667,87.9,1.781483875,2.352342842,3.075855245,11,61.411
11/12/1986,82.268,0.149946449,-1.57,87.9,0,90.758,0.404725851,96.645,2.267022894,102.701,1.79841249,108.927,4.490985903,102.701,4.212277088,95.173,3.292975667,1.903338668,3.049137951,11,58.977
11/13/1986,82.325,0.167981893,-1.57,82.268,0.149946449,87.9,0,90.758,0.404725851,96.645,2.267022894,102.701,1.79841249,108.927,4.490985903,102.701,4.212277088,1.325582211,3.029400651,11,56.6
11/14/1986,76.806,0.187954217,-1.57,82.325,0.167981893,82.268,0.149946449,87.9,0,90.758,0.404725851,96.645,2.267022894,102.701,1.79841249,108.927,4.490985903,0.710863399,3.029172753,11,54.223
11/15/1986,74.118,0.252585585,-1.57,76.806,0.187954217,82.325,0.167981893,82.268,0.149946449,87.9,0,90.758,0.404725851,96.645,2.267022894,102.701,1.79841249,0.490030984,3.03674027,11,51.959
11/16/1986,66.364,0,-1.57,74.118,0.252585585,76.806,0.187954217,82.325,0.167981893,82.268,0.149946449,87.9,0,90.758,0.404725851,96.645,2.267022894,0.166170571,2.940757622,11,49.723
11/17/1986,63.845,0.349540807,-1.57,66.364,0,74.118,0.252585585,76.806,0.187954217,82.325,0.167981893,82.268,0.149946449,87.9,0,90.758,0.404725851,0.158286993,2.560202177,11,47.544
11/18/1986,61.411,0.460178297,-1.57,63.845,0.349540807,66.364,0,74.118,0.252585585,76.806,0.187954217,82.325,0.167981893,82.268,0.149946449,87.9,0,0.22402675,2.10632366,11,43.271
11/19/1986,58.977,0.019044544,-1.57,61.411,0.460178297,63.845,0.349540807,66.364,0,74.118,0.252585585,76.806,0.187954217,82.325,0.167981893,82.268,0.149946449,0.205326477,2.074884779,11,43.271
11/20/1986,56.6,0.16089438,-1.57,58.977,0.019044544,61.411,0.460178297,63.845,0.349540807,66.364,0,74.118,0.252585585,76.806,0.187954217,82.325,0.167981893,0.204313976,2.044876746,11,41.177
11/21/1986,54.223,0.867535109,-1.57,56.6,0.16089438,58.977,0.019044544,61.411,0.460178297,63.845,0.349540807,66.364,0,74.118,0.252585585,76.806,0.187954217,0.30139696,2.045006696,11,41.177
11/22/1986,51.959,4.081608339,-1.57,54.223,0.867535109,56.6,0.16089438,58.977,0.019044544,61.411,0.460178297,63.845,0.349540807,66.364,0,74.118,0.252585585,0.848400211,2.164117845,11,41.177
11/23/1986,49.723,2.269861198,-1.57,51.959,4.081608339,54.223,0.867535109,56.6,0.16089438,58.977,0.019044544,61.411,0.460178297,63.845,0.349540807,66.364,0,1.172666096,2.192743349,11,39.167
11/24/1986,47.544,0.001222897,-1.57,49.723,2.269861198,51.959,4.081608339,54.223,0.867535109,56.6,0.16089438,58.977,0.019044544,61.411,0.460178297,63.845,0.349540807,1.122906395,2.171177395,11,39.167
11/25/1986,43.271,0.001222897,-1.57,47.544,0.001222897,49.723,2.269861198,51.959,4.081608339,54.223,0.867535109,56.6,0.16089438,58.977,0.019044544,61.411,0.460178297,1.057341338,2.119861237,11,38.177
11/26/1986,43.271,0.031832362,-1.57,43.271,0.001222897,47.544,0.001222897,49.723,2.269861198,51.959,4.081608339,54.223,0.867535109,56.6,0.16089438,58.977,0.019044544,1.059168169,1.985664248,11,37.158
11/27/1986,41.177,0.688935623,-1.57,43.271,0.031832362,43.271,0.001222897,47.544,0.001222897,49.723,2.269861198,51.959,4.081608339,54.223,0.867535109,56.6,0.16089438,1.134602632,1.617531708,11,35.262
11/28/1986,41.177,0.328212413,-1.57,41.177,0.688935623,43.271,0.031832362,43.271,0.001222897,47.544,0.001222897,49.723,2.269861198,51.959,4.081608339,54.223,0.867535109,1.057556533,1.403200637,11,34.328
11/29/1986,41.177,0.342529576,-1.57,41.177,0.328212413,41.177,0.688935623,43.271,0.031832362,43.271,0.001222897,47.544,0.001222897,49.723,2.269861198,51.959,4.081608339,0.523402424,1.185488086,11,33.366
11/30/1986,39.167,0.510556685,-1.57,41.177,0.342529576,41.177,0.328212413,41.177,0.688935623,43.271,0.031832362,43.271,0.001222897,47.544,0.001222897,49.723,2.269861198,0.272073208,1.119421557,11,33.366
12/1/1986,39.167,0.370861014,-1.64,39.167,0.510556685,41.177,0.342529576,41.177,0.328212413,41.177,0.688935623,43.271,0.031832362,43.271,0.001222897,47.544,0.001222897,0.324878653,1.01742617,12,31.526
12/2/1986,38.177,0.078877604,-1.64,39.167,0.370861014,39.167,0.510556685,41.177,0.342529576,41.177,0.328212413,41.177,0.688935623,43.271,0.031832362,43.271,0.001222897,0.335972183,1.005789409,12,31.526
12/3/1986,37.158,0.045237824,-1.64,38.177,0.078877604,39.167,0.370861014,39.167,0.510556685,41.177,0.342529576,41.177,0.328212413,41.177,0.688935623,43.271,0.031832362,0.337887248,0.987150116,12,29.715
12/4/1986,35.262,0.083364199,-1.64,37.158,0.045237824,38.177,0.078877604,39.167,0.370861014,39.167,0.510556685,41.177,0.342529576,41.177,0.328212413,41.177,0.688935623,0.251377045,0.930546127,12,29.715
12/5/1986,34.328,0.134421929,-1.64,35.262,0.083364199,37.158,0.045237824,38.177,0.078877604,39.167,0.370861014,39.167,0.510556685,41.177,0.342529576,41.177,0.328212413,0.22369269,0.825261002,12,28.017
12/6/1986,33.366,0.073723429,-1.64,34.328,0.134421929,35.262,0.083364199,37.158,0.045237824,38.177,0.078877604,39.167,0.370861014,39.167,0.510556685,41.177,0.342529576,0.185291812,0.687309214,12,28.017
12/7/1986,33.366,0,-1.64,33.366,0.073723429,34.328,0.134421929,35.262,0.083364199,37.158,0.045237824,38.177,0.078877604,39.167,0.370861014,39.167,0.510556685,0.112355143,0.537609683,12,28.017
12/8/1986,31.526,0,-1.64,33.366,0,33.366,0.073723429,34.328,0.134421929,35.262,0.083364199,37.158,0.045237824,38.177,0.078877604,39.167,0.370861014,0.059374998,0.4776626,12,26.319
12/9/1986,31.526,0,-1.64,31.526,0,33.366,0,33.366,0.073723429,34.328,0.134421929,35.262,0.083364199,37.158,0.045237824,38.177,0.078877604,0.048106769,0.402095171,12,26.319
12/10/1986,29.715,0,-1.64,31.526,0,31.526,0,33.366,0,33.366,0.073723429,34.328,0.134421929,35.262,0.083364199,37.158,0.045237824,0.041644222,0.388604309,12,26.319
12/11/1986,29.715,0.000470284,-1.64,29.715,0,31.526,0,31.526,0,33.366,0,33.366,0.073723429,34.328,0.134421929,35.262,0.083364199,0.029802234,0.388619985,12,25.498
12/12/1986,28.017,0,-1.64,29.715,0.000470284,29.715,0,31.526,0,31.526,0,33.366,0,33.366,0.073723429,34.328,0.134421929,0.010599102,0.38362177,12,24.649
12/13/1986,28.017,0.764754917,-1.64,28.017,0,29.715,0.000470284,29.715,0,31.526,0,31.526,0,33.366,0,33.366,0.073723429,0.109317886,0.403514204,12,23.829
12/14/1986,28.017,0.213659219,-1.64,28.017,0.764754917,28.017,0,29.715,0.000470284,29.715,0,31.526,0,31.526,0,33.366,0,0.139840631,0.404371038,12,23.008
12/15/1986,26.319,0.184787718,-1.64,28.017,0.213659219,28.017,0.764754917,28.017,0,29.715,0.000470284,29.715,0,31.526,0,31.526,0,0.166238877,0.402111109,12,23.008
12/16/1986,26.319,0.116136457,-1.64,26.319,0.184787718,28.017,0.213659219,28.017,0.764754917,28.017,0,29.715,0.000470284,29.715,0,31.526,0,0.182829799,0.405982324,12,22.244
12/17/1986,26.319,0.04698473,-1.64,26.319,0.116136457,26.319,0.184787718,28.017,0.213659219,28.017,0.764754917,28.017,0,29.715,0.000470284,29.715,0,0.189541904,0.395897121,12,21.451
12/18/1986,25.498,0.000382151,-1.64,26.319,0.04698473,26.319,0.116136457,26.319,0.184787718,28.017,0.213659219,28.017,0.764754917,28.017,0,29.715,0.000470284,0.189529313,0.380570583,12,21.451
12/19/1986,24.649,0.006276104,-1.64,25.498,0.000382151,26.319,0.04698473,26.319,0.116136457,26.319,0.184787718,28.017,0.213659219,28.017,0.764754917,28.017,0,0.190425899,0.380144969,12,20.687
12/20/1986,23.829,0.006683123,-1.64,24.649,0.006276104,25.498,0.000382151,26.319,0.04698473,26.319,0.116136457,26.319,0.184787718,28.017,0.213659219,28.017,0.764754917,0.082129929,0.375004593,12,19.923
12/21/1986,23.008,0.003111051,-1.64,23.829,0.006683123,24.649,0.006276104,25.498,0.000382151,26.319,0.04698473,26.319,0.116136457,26.319,0.184787718,28.017,0.213659219,0.052051619,0.346190458,12,19.923
12/22/1986,23.008,0.012864812,-1.64,23.008,0.003111051,23.829,0.006683123,24.649,0.006276104,25.498,0.000382151,26.319,0.04698473,26.319,0.116136457,26.319,0.184787718,0.027491204,0.210565674,12,19.216
12/23/1986,22.244,0.41793995,-1.64,23.008,0.012864812,23.008,0.003111051,23.829,0.006683123,24.649,0.006276104,25.498,0.000382151,26.319,0.04698473,26.319,0.116136457,0.070605989,0.148834966,12,18.48
12/24/1986,21.451,0.045516107,-1.64,22.244,0.41793995,23.008,0.012864812,23.008,0.003111051,23.829,0.006683123,24.649,0.006276104,25.498,0.000382151,26.319,0.04698473,0.070396185,0.150311406,12,18.48
12/25/1986,21.451,0.285039237,-1.64,21.451,0.045516107,22.244,0.41793995,23.008,0.012864812,23.008,0.003111051,23.829,0.006683123,24.649,0.006276104,25.498,0.000382151,0.111061484,0.159771951,12,18.48
12/26/1986,20.687,0.38644268,-1.64,21.451,0.285039237,21.451,0.045516107,22.244,0.41793995,23.008,0.012864812,23.008,0.003111051,23.829,0.006683123,24.649,0.006276104,0.165370994,0.171592294,12,17.772
12/27/1986,19.923,0.29299393,-1.64,20.687,0.38644268,21.451,0.285039237,21.451,0.045516107,22.244,0.41793995,23.008,0.012864812,23.008,0.003111051,23.829,0.006683123,0.206272538,0.158394238,12,17.772
12/28/1986,19.923,0.002146525,-1.64,19.923,0.29299393,20.687,0.38644268,21.451,0.285039237,21.451,0.045516107,22.244,0.41793995,23.008,0.012864812,23.008,0.003111051,0.206134749,0.147525375,12,17.065
12/29/1986,19.216,0.000346409,-1.64,19.923,0.002146525,19.923,0.29299393,20.687,0.38644268,21.451,0.285039237,21.451,0.045516107,22.244,0.41793995,23.008,0.012864812,0.204346405,0.13611927,12,17.065
12/30/1986,18.48,0.009325842,-1.64,19.216,0.000346409,19.923,0.002146525,19.923,0.29299393,20.687,0.38644268,21.451,0.285039237,21.451,0.045516107,22.244,0.41793995,0.145972961,0.119411575,12,17.065
12/31/1986,18.48,0.0289565,-1.64,18.48,0.009325842,19.216,0.000346409,19.923,0.002146525,19.923,0.29299393,20.687,0.38644268,21.451,0.285039237,21.451,0.045516107,0.143607303,0.108014758,12,17.065
1/1/1987,18.48,0,-0.75,18.48,0.0289565,18.48,0.009325842,19.216,0.000346409,19.923,0.002146525,19.923,0.29299393,20.687,0.38644268,21.451,0.285039237,0.102887412,0.105385504,1,16.386
1/2/1987,17.772,0.029114834,-0.75,18.48,0,18.48,0.0289565,18.48,0.009325842,19.216,0.000346409,19.923,0.002146525,19.923,0.29299393,20.687,0.38644268,0.051840577,0.104848071,1,16.386
1/3/1987,17.772,0.034166529,-0.75,17.772,0.029114834,18.48,0,18.48,0.0289565,18.48,0.009325842,19.216,0.000346409,19.923,0.002146525,19.923,0.29299393,0.014865234,0.103208149,1,16.386
1/4/1987,17.065,0.074575615,-0.75,17.772,0.034166529,17.772,0.029114834,18.48,0,18.48,0.0289565,18.48,0.009325842,19.216,0.000346409,19.923,0.002146525,0.025212247,0.101213272,1,16.386
1/5/1987,17.065,0.023761866,-0.75,17.065,0.074575615,17.772,0.034166529,17.772,0.029114834,18.48,0,18.48,0.0289565,18.48,0.009325842,19.216,0.000346409,0.028557312,0.099547886,1,15.707
1/6/1987,17.065,0.0540883,-0.75,17.065,0.023761866,17.065,0.074575615,17.772,0.034166529,17.772,0.029114834,18.48,0,18.48,0.0289565,18.48,0.009325842,0.034951949,0.10135083,1,15.707
1/7/1987,17.065,0.083546924,-0.75,17.065,0.0540883,17.065,0.023761866,17.065,0.074575615,17.772,0.034166529,17.772,0.029114834,18.48,0,18.48,0.0289565,0.042750581,0.104135727,1,15.707
1/8/1987,16.386,1.020890091,-0.75,17.065,0.083546924,17.065,0.0540883,17.065,0.023761866,17.065,0.074575615,17.772,0.034166529,17.772,0.029114834,18.48,0,0.188592023,0.138165397,1,15.707
1/9/1987,16.386,0.002034767,-0.75,16.386,1.020890091,17.065,0.083546924,17.065,0.0540883,17.065,0.023761866,17.065,0.074575615,17.772,0.034166529,17.772,0.029114834,0.184723442,0.138233222,1,15.707
1/10/1987,16.386,0.024650065,-0.75,16.386,0.002034767,16.386,1.020890091,17.065,0.083546924,17.065,0.0540883,17.065,0.023761866,17.065,0.074575615,17.772,0.034166529,0.183363947,0.139039215,1,15.056
1/11/1987,16.386,0.05069199,-0.75,16.386,0.024650065,16.386,0.002034767,16.386,1.020890091,17.065,0.083546924,17.065,0.0540883,17.065,0.023761866,17.065,0.074575615,0.179952,0.140728948,1,15.056
1/12/1987,15.707,0.000663482,-0.75,16.386,0.05069199,16.386,0.024650065,16.386,0.002034767,16.386,1.020890091,17.065,0.083546924,17.065,0.0540883,17.065,0.023761866,0.176652231,0.115259234,1,14.376
1/13/1987,15.707,6.14E-05,-0.75,15.707,0.000663482,16.386,0.05069199,16.386,0.024650065,16.386,0.002034767,16.386,1.020890091,17.065,0.083546924,17.065,0.0540883,0.168934105,0.108139307,1,14.376
1/14/1987,15.707,0,-0.75,15.707,6.14E-05,15.707,0.000663482,16.386,0.05069199,16.386,0.024650065,16.386,0.002034767,16.386,1.020890091,17.065,0.083546924,0.15699883,0.101979716,1,14.376
1/15/1987,15.707,0,-0.75,15.707,0,15.707,6.14E-05,15.707,0.000663482,16.386,0.05069199,16.386,0.024650065,16.386,0.002034767,16.386,1.020890091,0.011157389,0.098108501,1,14.376
1/16/1987,15.707,0.010585048,-0.75,15.707,0,15.707,0,15.707,6.14E-05,15.707,0.000663482,16.386,0.05069199,16.386,0.024650065,16.386,0.002034767,0.012378857,0.096895178,1,14.376
1/17/1987,15.056,0.047757721,-0.75,15.707,0.010585048,15.707,0,15.707,0,15.707,6.14E-05,15.707,0.000663482,16.386,0.05069199,16.386,0.024650065,0.015679951,0.098474364,1,14.376
1/18/1987,15.056,0.521022171,-0.75,15.056,0.047757721,15.707,0.010585048,15.707,0,15.707,0,15.707,6.14E-05,15.707,0.000663482,16.386,0.05069199,0.082869977,0.115632566,1,13.754
1/19/1987,14.376,0.514939895,-0.75,15.056,0.521022171,15.056,0.047757721,15.707,0.010585048,15.707,0,15.707,0,15.707,6.14E-05,15.707,0.000663482,0.156338036,0.132574459,1,13.754
1/20/1987,14.376,0.515891976,-0.75,14.376,0.514939895,15.056,0.521022171,15.056,0.047757721,15.707,0.010585048,15.707,0,15.707,0,15.707,6.14E-05,0.230028116,0.149667156,1,13.131
1/21/1987,14.376,0.533878584,-0.75,14.376,0.515891976,14.376,0.514939895,15.056,0.521022171,15.056,0.047757721,15.707,0.010585048,15.707,0,15.707,0,0.306296485,0.167034282,1,13.131
1/22/1987,14.376,0.029499489,-0.75,14.376,0.533878584,14.376,0.515891976,14.376,0.514939895,15.056,0.521022171,15.056,0.047757721,15.707,0.010585048,15.707,0,0.310510698,0.154086266,1,13.131
1/23/1987,14.376,0.043160321,-0.75,14.376,0.029499489,14.376,0.533878584,14.376,0.515891976,14.376,0.514939895,15.056,0.521022171,15.056,0.047757721,15.707,0.010585048,0.315164308,0.15400774,1,13.131
1/24/1987,14.376,1.124331364,-0.75,14.376,0.043160321,14.376,0.029499489,14.376,0.533878584,14.376,0.515891976,14.376,0.514939895,15.056,0.521022171,15.056,0.047757721,0.468960543,0.181984144,1,13.131
1/25/1987,13.754,0,-0.75,14.376,1.124331364,14.376,0.043160321,14.376,0.029499489,14.376,0.533878584,14.376,0.515891976,14.376,0.514939895,15.056,0.521022171,0.394528804,0.169102722,1,12.537
1/26/1987,13.754,0.033459191,-0.75,13.754,0,14.376,1.124331364,14.376,0.043160321,14.376,0.029499489,14.376,0.533878584,14.376,0.515891976,14.376,0.514939895,0.325745846,0.160451564,1,11.914
1/27/1987,13.131,0.102597944,-0.75,13.754,0.033459191,13.754,0,14.376,1.124331364,14.376,0.043160321,14.376,0.029499489,14.376,0.533878584,14.376,0.515891976,0.266703842,0.163799944,1,11.914
1/28/1987,13.131,1.001609158,-0.75,13.131,0.102597944,13.754,0.033459191,13.754,0,14.376,1.124331364,14.376,0.043160321,14.376,0.029499489,14.376,0.533878584,0.333522495,0.197175369,1,11.914
1/29/1987,13.131,1.156356303,-0.75,13.131,1.001609158,13.131,0.102597944,13.754,0.033459191,13.754,0,14.376,1.124331364,14.376,0.043160321,14.376,0.029499489,0.49450204,0.235409718,1,11.914
1/30/1987,13.131,0,-0.75,13.131,1.156356303,13.131,1.001609158,13.131,0.102597944,13.754,0.033459191,13.754,0,14.376,1.124331364,14.376,0.043160321,0.48833628,0.234444501,1,11.914
1/31/1987,13.131,0,-0.75,13.131,0,13.131,1.156356303,13.131,1.001609158,13.131,0.102597944,13.754,0.033459191,13.754,0,14.376,1.124331364,0.327717514,0.234444501,1,11.914
2/1/1987,12.537,0,-1.41,13.131,0,13.131,0,13.131,1.156356303,13.131,1.001609158,13.131,0.102597944,13.754,0.033459191,13.754,0,0.327717514,0.233474007,2,11.348
2/2/1987,11.914,0.003163828,-1.41,12.537,0,13.131,0,13.131,0,13.131,1.156356303,13.131,1.001609158,13.131,0.102597944,13.754,0.033459191,0.323389605,0.232440584,2,11.348
2/3/1987,11.914,0.140781121,-1.41,11.914,0.003163828,12.537,0,13.131,0,13.131,0,13.131,1.156356303,13.131,1.001609158,13.131,0.102597944,0.328844344,0.234647434,2,11.348
2/4/1987,11.914,0.463953253,-1.41,11.914,0.140781121,11.914,0.003163828,12.537,0,13.131,0,13.131,0,13.131,1.156356303,13.131,1.001609158,0.252036358,0.24932048,2,10.782
2/5/1987,11.914,1.008912356,-1.41,11.914,0.463953253,11.914,0.140781121,11.914,0.003163828,12.537,0,13.131,0,13.131,0,13.131,1.156356303,0.230972937,0.281147949,2,10.782
2/6/1987,11.914,0.00560993,-1.41,11.914,1.008912356,11.914,0.463953253,11.914,0.140781121,11.914,0.003163828,12.537,0,13.131,0,13.131,0,0.231774355,0.278550049,2,10.782
2/7/1987,11.914,0.096335558,-1.41,11.914,0.00560993,11.914,1.008912356,11.914,0.463953253,11.914,0.140781121,11.914,0.003163828,12.537,0,13.131,0,0.245536578,0.247731564,2,10.782
2/8/1987,11.348,0.44822097,-1.41,11.914,0.096335558,11.914,0.00560993,11.914,1.008912356,11.914,0.463953253,11.914,0.140781121,11.914,0.003163828,12.537,0,0.309568145,0.262604438,2,10.782
2/9/1987,11.348,0.008505426,-1.41,11.348,0.44822097,11.914,0.096335558,11.914,0.00560993,11.914,1.008912356,11.914,0.463953253,11.914,0.140781121,11.914,0.003163828,0.310331231,0.262066283,2,10.782
2/10/1987,11.348,0.000667267,-1.41,11.348,0.008505426,11.348,0.44822097,11.914,0.096335558,11.914,0.00560993,11.914,1.008912356,11.914,0.463953253,11.914,0.140781121,0.290314966,0.260398792,2,10.216
2/11/1987,10.782,0.03994877,-1.41,11.348,0.000667267,11.348,0.008505426,11.348,0.44822097,11.914,0.096335558,11.914,0.00560993,11.914,1.008912356,11.914,0.463953253,0.229742897,0.261708302,2,10.216
2/12/1987,10.782,0.294073218,-1.41,10.782,0.03994877,11.348,0.000667267,11.348,0.008505426,11.348,0.44822097,11.914,0.096335558,11.914,0.00560993,11.914,1.008912356,0.12762302,0.271508695,2,10.216
2/13/1987,10.782,1.398801569,-1.41,10.782,0.294073218,10.782,0.03994877,11.348,0.000667267,11.348,0.008505426,11.348,0.44822097,11.914,0.096335558,11.914,0.00560993,0.326650397,0.318135414,2,10.216
2/14/1987,10.782,1.782319305,-1.41,10.782,1.398801569,10.782,0.294073218,10.782,0.03994877,11.348,0.000667267,11.348,0.008505426,11.348,0.44822097,11.914,0.096335558,0.567505218,0.377546058,2,10.216
